,order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,product_id
3205,O3206,C776,delivered,2018-08-10 09:56:58,2018-08-11 04:35:12,2018-08-11 09:15:00,2018-08-13 17:46:55,2018-08-16 00:00:00,P552
3206,O3207,C904,delivered,2017-10-28 08:28:41,2017-10-28 08:45:44,2017-10-31 15:33:47,2017-11-07 14:41:20,2017-11-21 00:00:00,P679
3207,O3208,C49,delivered,2017-08-08 13:24:36,2017-08-09 02:45:36,2017-08-15 20:54:01,2017-08-23 20:26:55,2017-09-05 00:00:00,P616
3208,O3209,C501,delivered,2018-08-26 13:23:23,2018-08-26 13:35:09,2018-08-27 15:12:00,2018-08-30 23:40:54,2018-09-10 00:00:00,P762
3209,O3210,C656,canceled_before_ship,2018-07-25 10:57:54,2018-07-25 11:05:13,,,2018-08-21 00:00:00,P1357
3210,O3211,C619,canceled_after_ship,2018-08-03 19:00:56,2018-08-03 19:30:41,2018-08-06 16:04:00,,2018-08-20 00:00:00,P450
3211,O3212,C622,delivered,2017-09-16 09:00:56,2017-09-16 09:10:13,2017-09-18 19:14:59,2017-09-22 17:11:17,2017-10-05 00:00:00,P732
3212,O3213,C428,delivered,2018-06-12 21:00:18,2018-06-13 21:00:10,2018-06-14 14:53:00,2018-07-26 15:12:37,2018-07-05 00:00:00,P1797
3213,O3214,C838,delivered,2018-04-18 16:08:49,2018-04-19 15:38:29,2018-04-20 18:11:20,2018-04-23 15:22:16,2018-05-07 00:00:00,P1598
3214,O3215,C47,delivered,2018-06-25 21:13:29,2018-06-26 08:57:55,2018-06-27 10:19:00,2018-06-29 22:21:32,2018-07-12 00:00:00,P1739
3215,O3216,C862,delivered,2017-07-28 17:03:33,2017-07-28 17:15:10,2017-08-03 20:39:41,2017-08-07 14:57:25,2017-08-28 00:00:00,P715
3216,O3217,C884,delivered,2018-05-07 13:00:22,2018-05-07 16:33:51,2018-05-10 15:52:00,2018-05-14 14:03:02,2018-05-30 00:00:00,P58
3217,O3218,C305,delivered,2018-02-27 15:42:55,2018-02-27 15:55:33,2018-02-28 22:17:53,2018-03-05 22:57:53,2018-03-14 00:00:00,P873
3218,O3219,C751,delivered,2017-02-01 20:59:12,2017-02-01 21:10:10,2017-02-02 11:55:47,2017-02-08 15:51:14,2017-03-03 00:00:00,P1088
3219,O3220,C160,delivered,2017-10-26 13:43:41,2017-10-28 02:55:22,2017-10-31 18:25:47,2017-11-09 16:44:32,2017-11-23 00:00:00,P1747
3220,O3221,C886,delivered,2018-01-20 11:38:30,2018-01-20 11:57:49,2018-01-22 16:38:04,2018-02-01 21:18:30,2018-02-23 00:00:00,P684
3221,O3222,C588,delivered,2017-07-20 23:03:33,2017-07-20 23:15:14,2017-07-21 14:27:44,2017-07-26 20:17:41,2017-08-21 00:00:00,P1783
3222,O3223,C779,delivered,2018-08-01 13:52:56,2018-08-01 14:05:16,2018-08-03 11:20:00,2018-08-07 20:33:36,2018-08-20 00:00:00,P1596
3223,O3224,C890,delivered,2018-08-21 19:49:42,2018-08-22 10:55:20,2018-08-22 19:09:00,2018-08-23 23:16:47,2018-08-24 00:00:00,P242
3224,O3225,C928,delivered,2017-04-26 01:01:39,2017-04-27 13:37:29,2017-05-02 09:46:39,2017-05-08 08:54:36,2017-05-18 00:00:00,P1189
3225,O3226,C808,delivered,2018-06-04 11:16:53,2018-06-04 11:30:42,2018-06-05 13:05:00,2018-06-14 10:03:26,2018-07-20 00:00:00,P1932
3226,O3227,C437,delivered,2018-08-20 03:21:20,2018-08-20 14:10:52,2018-08-21 13:54:00,2018-08-23 21:57:45,2018-09-20 00:00:00,P40
3227,O3228,C416,delivered,2017-08-16 13:12:14,2017-08-17 13:30:13,2017-08-18 17:42:53,2017-08-23 21:30:05,2017-09-05 00:00:00,P1826
3228,O3229,C284,delivered,2017-05-21 09:02:27,2017-05-21 09:35:16,2017-05-26 10:03:25,2017-06-01 15:04:57,2017-06-13 00:00:00,P69
3229,O3230,C737,delivered,2018-06-11 10:26:21,2018-06-11 10:58:31,2018-06-12 13:56:00,2018-06-15 18:18:34,2018-06-28 00:00:00,P1474
3230,O3231,C977,canceled_after_ship,2017-12-31 19:28:24,2017-12-31 19:46:47,2018-01-03 17:34:11,,2018-02-09 00:00:00,P1464
3231,O3232,C273,delivered,2018-03-17 03:08:01,2018-03-20 03:28:16,2018-04-04 19:23:29,2018-04-06 18:51:43,2018-04-16 00:00:00,P314
3232,O3233,C290,delivered,2017-11-25 09:06:15,2017-11-28 03:20:11,2017-11-28 18:17:06,2017-12-12 23:49:27,2017-12-19 00:00:00,P650
3233,O3234,C464,delivered,2018-02-12 17:31:43,2018-02-12 17:47:54,2018-02-14 20:34:03,2018-03-08 23:37:25,2018-03-15 00:00:00,P403
3234,O3235,C34,delivered,2018-04-11 16:59:22,2018-04-11 17:10:57,2018-04-13 16:12:15,2018-04-28 20:04:14,2018-05-08 00:00:00,P1116
3235,O3236,C582,delivered,2018-08-07 14:10:05,2018-08-08 03:05:48,2018-08-08 13:50:00,2018-08-13 16:02:24,2018-08-17 00:00:00,P585
3236,O3237,C381,delivered,2018-03-24 12:25:44,2018-03-24 12:35:35,2018-03-26 19:52:08,2018-04-19 18:44:55,2018-04-16 00:00:00,P1583
3237,O3238,C261,delivered,2018-03-20 15:20:59,2018-03-20 15:35:44,2018-03-21 19:08:41,2018-03-27 18:27:39,2018-04-11 00:00:00,P1328
3238,O3239,C461,delivered,2017-06-13 15:50:59,2017-06-13 18:23:17,2017-06-19 16:48:46,2017-06-26 11:56:31,2017-07-06 00:00:00,P1023
3239,O3240,C638,canceled_before_ship,2017-09-19 11:08:41,2017-09-19 11:34:08,,,2017-10-10 00:00:00,P999
3240,O3241,C825,delivered,2017-08-14 18:54:04,2017-08-14 19:30:12,2017-08-15 17:13:14,2017-08-18 16:59:34,2017-09-14 00:00:00,P1386
3241,O3242,C523,delivered,2018-07-17 23:35:22,2018-07-19 02:55:31,2018-07-20 11:14:00,2018-07-30 18:16:48,2018-08-09 00:00:00,P775
3242,O3243,C62,delivered,2017-08-16 17:41:35,2017-08-16 18:24:43,2017-08-22 20:19:54,2017-08-25 13:52:33,2017-09-14 00:00:00,P879
3243,O3244,C113,delivered,2018-04-21 15:10:45,2018-04-24 19:28:02,2018-04-23 21:08:49,2018-04-26 21:57:31,2018-05-16 00:00:00,P774
3244,O3245,C566,delivered,2018-05-10 08:40:32,2018-05-10 08:55:48,2018-05-10 15:42:00,2018-05-15 23:42:32,2018-06-07 00:00:00,P298
3245,O3246,C944,canceled_after_ship,2018-08-07 21:53:39,2018-08-07 22:05:23,2018-08-17 14:09:00,,2018-08-15 00:00:00,P806
3246,O3247,C781,delivered,2017-03-07 17:50:02,2017-03-07 18:03:26,2017-03-08 11:00:49,2017-03-13 15:22:53,2017-03-24 00:00:00,P796
3247,O3248,C370,delivered,2018-07-20 13:26:04,2018-07-21 03:23:53,2018-07-23 13:25:00,2018-07-26 22:05:13,2018-08-08 00:00:00,P857
3248,O3249,C94,delivered,2018-05-24 16:43:06,2018-05-26 02:18:40,2018-05-28 15:55:00,2018-06-07 17:44:58,2018-07-03 00:00:00,P272
3249,O3250,C19,delivered,2018-08-06 00:52:30,2018-08-06 01:05:10,2018-08-16 09:28:00,2018-08-21 17:08:37,2018-08-22 00:00:00,P85
3250,O3251,C426,delivered,2017-10-30 23:55:00,2017-11-01 03:15:41,2017-11-01 18:03:10,2017-11-24 21:11:19,2017-12-01 00:00:00,P331
3251,O3252,C734,delivered,2017-11-24 13:33:20,2017-11-24 15:53:40,2017-11-27 14:34:13,2017-12-06 13:12:48,2017-12-26 00:00:00,P1974
3252,O3253,C363,delivered,2018-01-08 12:11:29,2018-01-08 12:27:42,2018-01-10 11:03:29,2018-01-16 21:11:45,2018-01-31 00:00:00,P211
3253,O3254,C182,delivered,2018-01-29 21:03:16,2018-01-29 21:32:14,2018-02-02 00:57:55,2018-02-26 20:41:43,2018-03-13 00:00:00,P422
3254,O3255,C722,delivered,2018-08-14 21:02:48,2018-08-14 21:15:18,2018-08-15 15:13:00,2018-08-21 21:28:45,2018-08-27 00:00:00,P78
3255,O3256,C772,delivered,2017-07-14 12:56:31,2017-07-14 16:24:12,2017-07-19 19:36:55,2017-08-15 17:20:06,2017-08-17 00:00:00,P1680
3256,O3257,C123,delivered,2018-01-21 22:20:52,2018-01-22 14:03:23,2018-01-31 20:29:08,2018-02-03 12:07:31,2018-02-06 00:00:00,P439
3257,O3258,C798,delivered,2017-10-13 12:37:49,2017-10-13 12:49:23,2017-10-16 22:04:22,2017-10-27 03:02:51,2017-11-10 00:00:00,P1927
3258,O3259,C287,delivered,2018-06-20 08:57:50,2018-06-20 09:20:29,2018-06-20 13:11:00,2018-06-25 15:16:38,2018-07-12 00:00:00,P1208
3259,O3260,C754,delivered,2017-05-09 12:22:51,2017-05-10 02:42:25,2017-05-10 11:23:39,2017-05-12 13:12:53,2017-05-29 00:00:00,P666
3260,O3261,C986,delivered,2018-08-02 20:27:24,2018-08-03 02:45:20,2018-08-03 15:57:00,2018-08-13 19:54:46,2018-08-22 00:00:00,P1337
3261,O3262,C81,delivered,2018-05-10 12:06:38,2018-05-10 12:16:06,2018-05-14 08:37:00,2018-05-18 22:51:56,2018-06-07 00:00:00,P601
3262,O3263,C331,delivered,2018-05-03 07:24:46,2018-05-03 07:55:14,2018-05-03 14:54:00,2018-05-08 22:58:50,2018-05-28 00:00:00,P1856
3263,O3264,C908,delivered,2017-11-07 17:30:39,2017-11-09 05:31:33,2017-11-10 17:25:47,2017-11-24 16:48:42,2017-12-01 00:00:00,P128
3264,O3265,C980,delivered,2018-01-04 16:54:54,2018-01-04 17:09:28,2018-01-05 16:09:32,2018-01-24 22:12:09,2018-02-14 00:00:00,P1441
3265,O3266,C710,delivered,2018-05-06 02:04:47,2018-05-06 02:15:13,2018-05-09 13:42:00,2018-05-15 17:18:35,2018-05-25 00:00:00,P1225
3266,O3267,C28,delivered,2017-11-24 19:51:55,2017-11-24 22:59:11,2017-11-29 23:04:05,2017-12-05 17:52:09,2017-12-19 00:00:00,P1280
3267,O3268,C932,delivered,2017-12-21 14:45:24,2017-12-22 07:09:47,2017-12-22 18:14:02,2018-01-11 22:20:38,2018-01-29 00:00:00,P1308
3268,O3269,C594,delivered,2017-12-19 15:55:46,2017-12-19 17:15:59,2017-12-22 18:43:01,2018-01-04 00:09:01,2018-01-17 00:00:00,P1041
3269,O3270,C53,delivered,2018-05-16 18:10:37,2018-05-16 18:41:39,2018-05-22 09:06:00,2018-06-12 20:21:27,2018-06-08 00:00:00,P30
3270,O3271,C161,delivered,2017-07-28 10:29:15,2017-07-28 10:45:20,2017-07-28 19:52:01,2017-08-02 19:21:54,2017-08-14 00:00:00,P1080
3271,O3272,C571,delivered,2018-08-11 19:25:27,2018-08-11 19:35:22,2018-08-13 13:47:00,2018-08-16 20:41:24,2018-08-28 00:00:00,P1313
3272,O3273,C170,delivered,2018-07-24 19:19:18,2018-07-24 20:24:19,2018-07-25 08:22:00,2018-07-30 15:32:09,2018-08-30 00:00:00,P553
3273,O3274,C352,delivered,2017-08-17 13:19:30,2017-08-17 13:35:18,2017-08-18 15:57:51,2017-08-28 20:56:06,2017-09-06 00:00:00,P251
3274,O3275,C157,canceled_after_ship,2017-07-17 18:19:50,2017-07-17 18:30:24,2017-07-19 16:32:18,,2017-08-21 00:00:00,P344
3275,O3276,C470,delivered,2017-05-04 15:20:54,2017-05-04 15:30:17,2017-05-05 16:02:37,2017-05-16 16:00:09,2017-06-02 00:00:00,P1804
3276,O3277,C429,delivered,2017-06-17 11:16:11,2017-06-18 11:23:01,2017-06-19 20:04:20,2017-06-26 15:03:10,2017-07-07 00:00:00,P908
3277,O3278,C698,canceled_before_ship,2017-10-26 10:30:47,2017-10-27 03:06:46,,,2017-11-08 00:00:00,P1643
3278,O3279,C604,delivered,2017-07-11 21:23:14,2017-07-11 21:55:12,2017-07-14 13:52:18,2017-07-18 12:34:03,2017-07-24 00:00:00,P1654
3279,O3280,C753,delivered,2017-04-18 20:33:32,2017-04-18 20:50:08,2017-04-19 16:13:42,2017-04-28 09:36:36,2017-05-10 00:00:00,P270
3280,O3281,C967,delivered,2018-01-19 12:09:56,2018-01-19 12:17:19,2018-01-19 21:09:56,2018-01-26 15:27:42,2018-02-15 00:00:00,P1211
3281,O3282,C680,delivered,2018-03-01 23:08:25,2018-03-01 23:29:37,2018-03-02 17:09:42,2018-03-07 20:52:56,2018-03-26 00:00:00,P523
3282,O3283,C311,canceled_before_ship,2018-07-06 18:37:58,2018-07-07 04:48:28,,,2018-08-03 00:00:00,P1134
3283,O3284,C701,delivered,2018-05-15 16:13:39,2018-05-15 16:36:05,2018-05-16 14:08:00,2018-05-21 18:36:54,2018-06-07 00:00:00,P575
3284,O3285,C153,delivered,2017-12-01 11:10:55,2017-12-01 11:30:53,2017-12-08 15:22:05,2017-12-18 20:37:17,2017-12-27 00:00:00,P835
3285,O3286,C834,delivered,2017-11-27 10:29:23,2017-11-27 10:56:20,2017-11-29 20:03:53,2017-12-19 19:33:32,2017-12-20 00:00:00,P1209
3286,O3287,C931,delivered,2018-08-10 20:18:50,2018-08-10 20:30:31,2018-08-13 14:14:00,2018-08-16 21:41:07,2018-08-27 00:00:00,P890
3287,O3288,C544,delivered,2017-06-02 16:17:33,2017-06-03 16:25:21,2017-06-05 17:08:24,2017-06-06 12:44:07,2017-06-16 00:00:00,P1294
3288,O3289,C569,delivered,2018-08-16 12:46:48,2018-08-16 13:03:57,2018-08-17 14:33:00,2018-08-21 18:32:59,2018-09-11 00:00:00,P1028
3289,O3290,C247,delivered,2017-11-22 21:12:44,2017-11-24 03:10:54,2017-12-12 01:08:00,2017-12-18 15:19:08,2017-12-11 00:00:00,P605
3290,O3291,C33,delivered,2018-04-11 22:47:02,2018-04-13 12:50:13,2018-04-13 22:12:44,2018-04-16 19:54:48,2018-05-08 00:00:00,P541
3291,O3292,C902,delivered,2018-01-27 20:56:12,2018-01-27 21:17:09,2018-01-30 20:58:56,2018-02-05 20:11:56,2018-02-20 00:00:00,P93
3292,O3293,C888,delivered,2018-02-09 10:47:01,2018-02-10 10:47:44,2018-02-14 22:16:33,2018-02-20 15:03:38,2018-03-05 00:00:00,P1331
3293,O3294,C552,delivered,2018-01-19 11:37:49,2018-01-23 03:52:55,2018-01-23 17:27:35,2018-02-05 19:41:56,2018-02-16 00:00:00,P1943
3294,O3295,C580,delivered,2018-05-04 11:09:54,2018-05-04 11:33:19,2018-05-07 12:31:00,2018-05-10 14:22:53,2018-05-30 00:00:00,P347
3295,O3296,C727,delivered,2017-09-13 20:23:41,2017-09-13 20:35:15,2017-09-14 16:54:04,2017-09-15 19:36:35,2017-09-25 00:00:00,P1430
3296,O3297,C935,delivered,2018-03-16 17:55:29,2018-03-16 18:08:29,2018-03-20 15:26:35,2018-04-18 22:08:40,2018-04-11 00:00:00,P147
3297,O3298,C469,delivered,2018-04-21 15:10:55,2018-04-24 18:58:50,2018-04-23 20:34:32,2018-04-27 13:31:48,2018-05-17 00:00:00,P1369
3298,O3299,C87,delivered,2017-04-15 17:06:36,2017-04-15 17:22:26,2017-04-17 10:38:20,2017-04-20 09:35:29,2017-05-15 00:00:00,P1447
3299,O3300,C89,delivered,2018-03-16 21:22:05,2018-03-16 21:35:27,2018-03-19 22:56:35,2018-03-20 14:58:40,2018-03-28 00:00:00,P1136
3300,O3301,C319,delivered,2018-08-27 19:39:33,2018-08-27 20:20:08,2018-08-28 11:23:00,2018-08-29 20:08:43,2018-08-31 00:00:00,P279
3301,O3302,C63,delivered,2018-03-27 16:27:51,2018-03-27 16:50:54,2018-03-28 22:26:28,2018-04-06 18:29:46,2018-04-18 00:00:00,P612
3302,O3303,C695,delivered,2017-06-21 16:40:23,2017-06-22 08:05:09,2017-06-23 12:14:56,2017-06-26 14:32:51,2017-07-06 00:00:00,P91
3303,O3304,C136,delivered,2018-02-28 13:15:20,2018-03-01 02:35:36,2018-03-01 18:28:59,2018-03-23 19:14:33,2018-03-19 00:00:00,P31
3304,O3305,C535,delivered,2018-01-12 15:02:58,2018-01-13 14:52:30,2018-01-16 14:58:10,2018-01-26 20:05:22,2018-02-21 00:00:00,P902
3305,O3306,C930,delivered,2018-02-04 18:28:36,2018-02-06 05:31:52,2018-02-09 15:58:48,2018-02-16 14:44:44,2018-03-01 00:00:00,P379
3306,O3307,C485,delivered,2017-05-23 08:51:27,2017-05-23 09:02:43,2017-05-23 15:53:39,2017-05-29 10:37:40,2017-06-13 00:00:00,P244
3307,O3308,C496,delivered,2018-01-11 19:36:51,2018-01-11 19:46:20,2018-01-15 17:46:52,2018-01-22 21:48:32,2018-02-05 00:00:00,P1503
3308,O3309,C474,delivered,2017-03-24 13:56:44,2017-03-24 14:05:31,2017-04-03 15:03:54,2017-04-11 12:13:28,2017-05-05 00:00:00,P1528
3309,O3310,C88,delivered,2018-05-14 15:42:44,2018-05-15 15:35:30,2018-05-16 13:44:00,2018-06-07 13:19:25,2018-06-11 00:00:00,P1160
3310,O3311,C345,delivered,2017-10-08 19:34:49,2017-10-08 19:49:20,2017-10-09 16:17:06,2017-10-10 16:05:55,2017-10-25 00:00:00,P1251
3311,O3312,C773,canceled_after_ship,2017-11-24 12:03:10,2017-11-24 13:53:53,2017-11-29 21:21:22,,2017-12-08 00:00:00,P25
3312,O3313,C926,canceled_after_ship,2017-04-10 17:23:43,2017-04-10 17:35:17,2017-04-11 15:00:08,,2017-05-15 00:00:00,P950
3313,O3314,C769,delivered,2018-05-06 19:50:08,2018-05-07 09:56:10,2018-05-11 15:31:00,2018-05-21 21:28:20,2018-06-04 00:00:00,P1207
3314,O3315,C79,delivered,2018-03-04 18:31:38,2018-03-04 18:48:48,2018-03-06 22:52:24,2018-04-13 19:14:49,2018-04-02 00:00:00,P1851
3315,O3316,C964,delivered,2017-12-05 00:06:40,2017-12-05 09:47:10,2017-12-05 22:18:49,2017-12-12 22:18:03,2018-01-02 00:00:00,P1991
3316,O3317,C983,delivered,2018-07-11 01:50:33,2018-07-11 02:05:44,2018-07-11 15:15:00,2018-07-12 21:51:39,2018-07-19 00:00:00,P1606
3317,O3318,C543,delivered,2017-01-16 14:24:22,2017-01-16 14:35:17,2017-01-16 15:21:56,2017-01-23 08:56:05,2017-02-24 00:00:00,P1876
3318,O3319,C201,delivered,2018-08-06 14:44:25,2018-08-06 15:04:51,2018-08-15 13:06:00,2018-08-16 19:28:39,2018-08-15 00:00:00,P613
3319,O3320,C760,delivered,2017-08-07 21:41:19,2017-08-09 02:55:48,2017-08-09 17:15:40,2017-08-17 15:46:52,2017-09-06 00:00:00,P1678
3320,O3321,C616,delivered,2017-11-11 20:24:57,2017-11-14 03:55:22,2017-11-16 22:36:37,2017-11-23 16:31:44,2017-12-01 00:00:00,P1698
3321,O3322,C897,delivered,2017-01-21 18:37:21,2017-01-21 18:45:09,2017-01-24 07:21:16,2017-02-02 13:54:06,2017-03-17 00:00:00,P628
3322,O3323,C729,delivered,2017-11-06 23:01:26,2017-11-08 03:26:50,2017-11-16 14:34:51,2017-11-22 18:58:32,2017-11-24 00:00:00,P309
3323,O3324,C934,delivered,2018-03-07 14:07:47,2018-03-07 14:29:47,2018-03-09 01:43:26,2018-04-07 13:16:50,2018-04-04 00:00:00,P417
3324,O3325,C500,delivered,2018-07-26 16:55:46,2018-07-26 17:05:16,2018-07-27 14:08:00,2018-08-02 21:51:05,2018-09-04 00:00:00,P1545
3325,O3326,C498,delivered,2018-07-23 15:08:01,2018-07-23 16:04:35,2018-07-25 13:54:00,2018-08-03 16:41:40,2018-08-09 00:00:00,P1592
3326,O3327,C411,delivered,2018-04-30 13:54:32,2018-04-30 14:14:43,2018-05-02 14:04:00,2018-05-03 18:51:42,2018-05-14 00:00:00,P1091
3327,O3328,C875,delivered,2018-02-11 11:13:55,2018-02-11 11:28:08,2018-02-14 20:05:14,2018-03-01 01:43:14,2018-03-06 00:00:00,P790
3328,O3329,C920,delivered,2018-08-19 22:45:16,2018-08-21 04:30:11,2018-08-23 13:40:00,2018-08-30 16:03:02,2018-08-27 00:00:00,P1638
3329,O3330,C194,delivered,2018-07-22 20:27:10,2018-07-23 12:31:48,2018-07-23 12:53:00,2018-07-31 20:46:52,2018-08-16 00:00:00,P995
3330,O3331,C228,delivered,2018-04-19 10:15:03,2018-04-19 10:34:38,2018-04-20 20:36:44,2018-05-09 21:33:13,2018-05-24 00:00:00,P1333
3331,O3332,C394,delivered,2018-08-19 14:19:27,2018-08-21 04:50:22,2018-08-23 07:59:00,2018-08-28 18:17:22,2018-08-31 00:00:00,P183
3332,O3333,C693,delivered,2018-05-09 02:19:25,2018-05-10 03:36:43,2018-05-11 18:59:00,2018-05-15 00:19:51,2018-05-22 00:00:00,P456
3333,O3334,C848,delivered,2018-03-19 17:53:45,2018-03-19 18:15:33,2018-03-20 18:08:28,2018-03-24 15:03:53,2018-03-29 00:00:00,P1199
3334,O3335,C489,delivered,2017-04-12 18:49:13,2017-04-12 19:02:25,2017-04-13 15:46:31,2017-04-19 13:24:54,2017-05-08 00:00:00,P944
3335,O3336,C360,delivered,2018-06-05 21:54:42,2018-06-07 02:54:37,2018-06-07 14:25:00,2018-06-08 18:08:24,2018-07-03 00:00:00,P687
3336,O3337,C406,canceled_before_ship,2017-08-16 08:36:41,2017-08-16 08:50:19,,,2017-09-12 00:00:00,P120
3337,O3338,C226,delivered,2018-04-08 13:05:27,2018-04-08 13:30:20,2018-04-09 19:47:51,2018-04-17 11:34:24,2018-04-27 00:00:00,P866
3338,O3339,C540,delivered,2018-08-10 17:15:07,2018-08-10 17:25:18,2018-08-13 15:14:00,2018-08-14 20:50:53,2018-08-15 00:00:00,P135
3339,O3340,C850,delivered,2018-01-11 12:06:33,2018-01-11 12:15:21,2018-01-13 01:17:12,2018-01-24 23:44:18,2018-02-07 00:00:00,P220
3340,O3341,C723,delivered,2018-05-18 13:56:53,2018-05-18 14:17:14,2018-05-21 14:10:00,2018-05-25 22:02:26,2018-06-08 00:00:00,P674
3341,O3342,C213,delivered,2017-06-05 13:40:45,2017-06-05 13:50:23,2017-06-07 09:32:31,2017-06-21 16:41:47,2017-07-10 00:00:00,P787
3342,O3343,C992,canceled_after_ship,2017-09-30 11:00:12,2017-09-30 11:14:10,2017-10-04 20:22:38,,2017-10-27 00:00:00,P465
3343,O3344,C183,delivered,2017-09-18 19:35:11,2017-09-18 19:45:39,2017-09-20 03:08:39,2017-09-28 18:30:17,2017-10-05 00:00:00,P424
3344,O3345,C13,delivered,2018-02-15 16:56:38,2018-02-15 17:33:06,2018-02-16 20:47:45,2018-02-24 12:42:06,2018-03-13 00:00:00,P1019
3345,O3346,C861,delivered,2017-09-12 16:04:11,2017-09-12 16:10:29,2017-09-13 20:22:50,2017-09-14 18:07:40,2017-09-22 00:00:00,P1336
3346,O3347,C103,delivered,2018-02-03 17:03:44,2018-02-03 17:15:38,2018-02-05 21:53:51,2018-02-14 22:15:28,2018-03-08 00:00:00,P1086
3347,O3348,C37,delivered,2017-10-08 21:38:21,2017-10-08 21:49:29,2017-10-13 15:34:54,2017-10-20 21:33:06,2017-11-10 00:00:00,P407
3348,O3349,C266,delivered,2017-07-20 14:03:36,2017-07-20 14:15:21,2017-07-21 15:05:53,2017-08-04 21:42:11,2017-08-16 00:00:00,P488
3349,O3350,C514,delivered,2018-02-23 00:07:45,2018-02-23 00:15:50,2018-02-24 17:03:36,2018-02-28 14:39:06,2018-03-09 00:00:00,P691
3350,O3351,C456,delivered,2018-02-08 08:46:56,2018-02-08 09:10:36,2018-02-15 20:23:26,2018-02-16 20:14:59,2018-02-26 00:00:00,P564
3351,O3352,C962,delivered,2018-03-24 07:30:17,2018-03-24 11:48:08,2018-03-27 00:29:37,2018-03-28 19:06:30,2018-04-10 00:00:00,P941
3352,O3353,C687,canceled_before_ship,2017-05-31 13:21:35,2017-06-01 13:35:20,,,2017-07-04 00:00:00,P1410
3353,O3354,C342,delivered,2018-05-16 09:38:21,2018-05-16 09:57:23,2018-05-16 14:05:00,2018-05-21 20:08:44,2018-05-30 00:00:00,P1239
3354,O3355,C905,delivered,2017-08-19 22:39:09,2017-08-22 04:05:54,2017-08-23 19:14:15,2017-09-04 21:19:41,2017-09-15 00:00:00,P1694
3355,O3356,C20,delivered,2017-10-01 14:47:56,2017-10-01 15:06:11,2017-10-02 19:05:27,2017-10-05 20:32:27,2017-10-24 00:00:00,P922
3356,O3357,C68,delivered,2017-03-14 12:18:22,2017-03-14 12:18:22,2017-03-16 14:04:42,2017-03-24 15:33:22,2017-04-04 00:00:00,P584
3357,O3358,C789,delivered,2018-08-21 18:24:35,2018-08-21 18:35:27,2018-08-22 13:09:00,2018-08-24 21:51:58,2018-08-29 00:00:00,P1668
3358,O3359,C586,delivered,2018-03-10 17:20:00,2018-03-13 09:47:30,2018-03-14 22:58:46,2018-04-09 13:02:55,2018-04-05 00:00:00,P1257
3359,O3360,C84,delivered,2018-02-28 09:40:36,2018-02-28 10:40:35,2018-02-28 19:56:46,2018-03-08 18:46:42,2018-03-20 00:00:00,P418
3360,O3361,C281,delivered,2018-03-11 14:24:19,2018-03-11 14:35:47,2018-03-12 20:52:44,2018-03-21 16:12:12,2018-04-04 00:00:00,P350
3361,O3362,C481,delivered,2017-12-15 14:08:08,2017-12-19 09:50:43,2017-12-20 17:57:05,2017-12-29 03:36:14,2018-01-16 00:00:00,P1573
3362,O3363,C831,delivered,2018-04-23 10:09:03,2018-04-24 18:11:03,2018-04-24 17:42:08,2018-04-25 18:58:59,2018-05-08 00:00:00,P768
3363,O3364,C316,delivered,2018-03-27 17:14:24,2018-03-27 17:30:24,2018-03-28 17:56:44,2018-04-04 21:18:22,2018-04-19 00:00:00,P1340
3364,O3365,C67,delivered,2018-03-21 11:23:05,2018-03-21 11:35:30,2018-03-22 19:38:35,2018-03-31 19:28:42,2018-04-13 00:00:00,P1060
3365,O3366,C943,delivered,2017-11-26 22:51:05,2017-11-26 23:13:14,2017-11-27 18:13:28,2017-12-27 15:47:59,2017-12-15 00:00:00,P1234
3366,O3367,C999,delivered,2017-05-22 21:19:41,2017-05-22 21:30:22,2017-05-26 14:57:55,2017-06-06 14:22:56,2017-07-20 00:00:00,P1036
3367,O3368,C853,delivered,2017-07-07 17:16:39,2017-07-11 04:10:26,2017-07-14 20:29:40,2017-07-28 19:47:43,2017-07-31 00:00:00,P126
3368,O3369,C304,delivered,2017-05-22 17:45:32,2017-05-22 17:55:14,2017-05-23 15:25:03,2017-06-01 15:03:21,2017-06-28 00:00:00,P1742
3369,O3370,C613,delivered,2017-03-09 21:17:43,2017-03-09 21:17:43,2017-03-16 09:30:51,2017-03-23 12:42:21,2017-03-28 00:00:00,P653
3370,O3371,C550,delivered,2017-06-30 14:08:39,2017-06-30 14:23:52,2017-07-04 14:32:16,2017-07-18 21:59:31,2017-08-03 00:00:00,P1676
3371,O3372,C770,delivered,2018-02-18 18:44:27,2018-02-18 19:46:48,2018-02-20 00:37:11,2018-02-26 18:47:45,2018-03-09 00:00:00,P60
3372,O3373,C517,delivered,2018-07-26 22:42:46,2018-07-27 02:10:43,2018-07-27 10:38:00,2018-08-07 15:18:43,2018-08-14 00:00:00,P536
3373,O3374,C340,delivered,2018-06-09 12:00:53,2018-06-09 12:20:20,2018-06-15 16:38:00,2018-07-03 19:48:41,2018-07-11 00:00:00,P172
3374,O3375,C718,delivered,2017-11-09 22:57:23,2017-11-09 23:10:42,2017-11-16 14:08:49,2017-12-10 20:04:07,2017-12-04 00:00:00,P818
