,Unnamed: 0,customer_id,total_order,s_order,r_order,c_order,credit_payment,emi_payment,cod_payment,price_range_one,price_range_two,price_range_three,last_three_month_order,last_six_month_order,last_one_year_order,order_score,payment_score,product_score,total_score,loan_amount,interest
2831,2831,C2832,45,29,15,1,0,18,11,12,8,9,3,3,25,6,13.79310345,37.93103448,57.72413793,2500,8
2832,2832,C2833,29,18,6,5,1,6,11,18,0,0,17,18,18,6.551724138,16.66666667,20,43.2183908,2000,14
2833,2833,C2834,47,39,2,6,4,19,16,20,15,4,22,38,39,14.46808511,15.12820513,31.79487179,61.39116203,3000,8
2834,2834,C2835,43,2,18,23,0,1,1,1,1,0,2,2,2,-12.79069767,15,30,32.20930233,1500,14
2835,2835,C2836,1,0,0,1,0,0,0,0,0,0,0,0,0,-10,0,30,20,1000,14
2836,2836,C2837,47,25,16,6,23,2,0,21,3,1,11,14,16,2.553191489,19.2,24,45.75319149,2000,14
2837,2837,C2838,45,18,10,17,11,7,0,2,1,15,11,16,16,-0.222222222,16.11111111,54.44444444,70.33333333,3500,8
2838,2838,C2839,21,8,11,2,5,1,2,2,3,3,1,7,8,-3.80952381,18.75,42.5,57.44047619,2500,8
2839,2839,C2840,12,6,3,3,0,0,6,3,1,2,0,3,5,2.5,20,36.66666667,59.16666667,2500,8
2840,2840,C2841,3,0,2,1,0,0,0,0,0,0,0,0,0,-16.66666667,0,36.66666667,20,1000,14
2841,2841,C2842,1,0,0,1,0,0,0,0,0,0,0,0,0,-10,0,36.66666667,26.66666667,1000,14
2842,2842,C2843,35,16,18,1,3,4,9,5,4,7,11,11,12,-1.428571429,17.5,42.5,58.57142857,2500,8
2843,2843,C2844,10,8,0,2,1,0,7,7,0,1,7,8,8,14,20,25,59,2500,8
2844,2844,C2845,9,2,4,3,0,2,0,1,1,0,1,2,2,-7.777777778,10,30,32.22222222,1500,14
2845,2845,C2846,34,11,4,19,2,9,0,4,5,2,2,11,11,-1.470588235,11.81818182,36.36363636,46.71122995,2000,14
2846,2846,C2847,36,29,1,6,29,0,0,7,14,8,7,21,22,13.88888889,20,40.68965517,74.57854406,3500,8
2847,2847,C2848,35,29,0,6,2,20,7,22,2,5,22,27,29,14.85714286,13.10344828,28.27586207,56.2364532,2500,10
2848,2848,C2849,31,11,7,13,3,8,0,1,3,7,8,11,11,-1.612903226,12.72727273,50.90909091,62.02346041,3000,8
2849,2849,C2850,26,5,3,18,3,1,1,3,0,2,5,5,5,-5.384615385,18,36,48.61538462,2000,12
2850,2850,C2851,29,2,3,24,0,2,0,1,0,1,1,2,2,-8.965517241,10,40,41.03448276,2000,14
2851,2851,C2852,3,2,0,1,2,0,0,2,0,0,2,2,2,10,20,20,50,2500,12
2852,2852,C2853,49,1,37,11,0,1,0,0,0,1,0,0,0,-16.93877551,10,60,53.06122449,2500,10
2853,2853,C2854,34,14,5,15,13,1,0,0,12,2,4,5,8,0.882352941,19.28571429,42.85714286,63.02521008,3000,8
2854,2854,C2855,16,11,2,3,11,0,0,9,1,1,2,10,11,9.375,20,25.45454545,54.82954545,2500,10
2855,2855,C2856,34,8,20,6,2,2,4,4,0,4,0,5,7,-8.823529412,17.5,40,48.67647059,2000,12
2856,2856,C2857,27,16,10,1,6,7,3,5,9,2,16,16,16,4.074074074,15.625,36.25,55.94907407,2500,10
2857,2857,C2858,36,0,4,32,0,0,0,0,0,0,0,0,0,-11.11111111,0,36.25,25.13888889,1000,14
2858,2858,C2859,6,0,1,5,0,0,0,0,0,0,0,0,0,-11.66666667,0,36.25,24.58333333,1000,14
2859,2859,C2860,5,4,0,1,3,0,1,4,0,0,4,4,4,14,20,20,54,2500,10
2860,2860,C2861,22,4,0,18,0,2,2,4,0,0,0,1,3,-4.545454545,15,20,30.45454545,1500,14
2861,2861,C2862,24,22,1,1,13,2,7,5,7,10,14,15,19,17.08333333,19.09090909,44.54545455,80.71969697,4000,8
2862,2862,C2863,30,24,2,4,10,6,8,1,14,9,11,15,21,13.33333333,17.5,46.66666667,77.5,3500,8
2863,2863,C2864,41,11,22,8,4,6,1,10,1,0,8,11,11,-7.317073171,14.54545455,21.81818182,29.04656319,1000,14
2864,2864,C2865,16,10,3,3,10,0,0,7,2,1,6,7,8,6.875,20,28,54.875,2500,10
2865,2865,C2866,19,4,0,15,0,3,1,3,0,1,1,3,4,-3.684210526,12.5,30,38.81578947,1500,14
2866,2866,C2867,22,17,1,4,11,2,4,2,5,10,1,2,8,12.72727273,18.82352941,49.41176471,80.96256684,4000,8
2867,2867,C2868,8,5,0,3,1,0,4,5,0,0,0,3,3,8.75,20,20,48.75,2000,12
2868,2868,C2869,1,0,0,1,0,0,0,0,0,0,0,0,0,-10,0,20,10,500,14
2869,2869,C2870,36,9,2,25,8,0,1,0,0,9,7,7,7,-3.055555556,20,60,76.94444444,3500,8
2870,2870,C2871,48,34,4,10,32,0,2,28,6,0,3,22,24,10.41666667,20,23.52941176,53.94607843,2500,10
2871,2871,C2872,9,6,0,3,3,2,1,1,0,5,3,5,5,10,16.66666667,53.33333333,80,4000,8
2872,2872,C2873,45,44,0,1,35,7,2,34,10,0,8,39,39,19.33333333,18.40909091,24.54545455,62.28787879,3000,8
2873,2873,C2874,8,1,0,7,1,0,0,0,0,1,0,0,1,-6.25,20,60,73.75,3500,8
2874,2874,C2875,17,13,1,3,10,0,3,4,2,7,3,6,10,12.35294118,20,44.61538462,76.96832579,3500,8
2875,2875,C2876,45,27,10,8,8,2,17,10,13,4,19,20,26,5.777777778,19.25925926,35.55555556,60.59259259,3000,8
2876,2876,C2877,22,3,9,10,1,0,2,2,1,0,0,3,3,-10,20,26.66666667,36.66666667,1500,14
2877,2877,C2878,47,46,0,1,4,29,13,2,2,42,44,45,46,19.36170213,13.69565217,57.39130435,90.44865865,4500,8
2878,2878,C2879,45,30,9,6,16,14,0,4,23,3,12,29,29,8,15.33333333,39.33333333,62.66666667,3000,8
2879,2879,C2880,43,0,36,7,0,0,0,0,0,0,0,0,0,-18.37209302,0,39.33333333,20.96124031,1000,14
2880,2880,C2881,10,7,0,3,7,0,0,6,1,0,0,6,7,11,20,22.85714286,53.85714286,2500,10
2881,2881,C2882,20,15,3,2,11,1,3,12,2,1,6,13,14,11,19.33333333,25.33333333,55.66666667,2500,10
2882,2882,C2883,26,6,15,5,1,1,4,2,4,0,3,3,4,-8.846153846,18.33333333,33.33333333,42.82051282,2000,14
2883,2883,C2884,35,29,5,1,10,13,6,23,5,1,7,18,19,13.42857143,15.51724138,24.82758621,53.77339901,2500,10
2884,2884,C2885,31,28,1,2,26,1,1,14,10,4,22,26,27,16.77419355,19.64285714,32.85714286,69.27419355,3000,8
2885,2885,C2886,38,35,2,1,15,16,4,28,0,7,28,35,35,17.10526316,15.42857143,28,60.53383459,3000,8
2886,2886,C2887,33,23,7,3,1,4,18,18,5,0,15,18,21,8.787878788,18.26086957,24.34782609,51.39657444,2500,12
2887,2887,C2888,24,1,2,21,0,0,1,1,0,0,1,1,1,-9.583333333,20,20,30.41666667,1500,14
2888,2888,C2889,47,42,1,4,38,2,2,37,4,1,16,23,33,16.59574468,19.52380952,22.85714286,58.97669706,2500,8
2889,2889,C2890,5,0,2,3,0,0,0,0,0,0,0,0,0,-14,0,22.85714286,8.857142857,0,14
2890,2890,C2891,41,13,25,3,8,0,5,0,12,1,3,5,9,-6.585365854,20,41.53846154,54.95309568,2500,10
2891,2891,C2892,4,3,0,1,2,0,1,2,1,0,3,3,3,12.5,20,26.66666667,59.16666667,2500,8
2892,2892,C2893,32,31,0,1,8,11,12,26,3,2,20,25,31,19.0625,16.4516129,24.51612903,60.03024194,3000,8
2893,2893,C2894,6,2,0,4,2,0,0,2,0,0,0,1,1,0,20,20,40,2000,14
2894,2894,C2895,46,34,7,5,8,10,16,5,7,22,30,32,32,10.65217391,17.05882353,50,77.71099744,3500,8
2895,2895,C2896,19,12,5,2,8,4,0,11,0,1,10,11,12,6.315789474,16.66666667,23.33333333,46.31578947,2000,14
2896,2896,C2897,25,0,20,5,0,0,0,0,0,0,0,0,0,-18,0,23.33333333,5.333333333,0,14
2897,2897,C2898,17,5,5,7,2,1,2,0,5,0,0,0,0,-4.117647059,18,40,53.88235294,2500,10
2898,2898,C2899,1,0,0,1,0,0,0,0,0,0,0,0,0,-10,0,40,30,1500,14
2899,2899,C2900,3,2,0,1,0,1,1,1,0,1,0,1,1,10,15,40,65,3000,8
2900,2900,C2901,25,16,5,4,15,1,0,9,7,0,11,13,15,7.2,19.375,28.75,55.325,2500,10
2901,2901,C2902,36,10,21,5,10,0,0,4,2,4,6,9,10,-7.5,20,40,52.5,2500,10
2902,2902,C2903,2,0,0,2,0,0,0,0,0,0,0,0,0,-10,0,40,30,1500,14
2903,2903,C2904,38,36,0,2,12,4,20,15,0,21,7,13,13,18.42105263,18.88888889,43.33333333,80.64327485,4000,8
2904,2904,C2905,41,23,4,14,1,9,13,6,8,9,4,13,15,5.853658537,16.08695652,42.60869565,64.54931071,3000,8
2905,2905,C2906,35,0,20,15,0,0,0,0,0,0,0,0,0,-15.71428571,0,42.60869565,26.89440994,1000,14
2906,2906,C2907,25,2,9,14,0,1,1,2,0,0,1,1,2,-11.2,15,20,23.8,1000,14
2907,2907,C2908,8,6,1,1,6,0,0,0,4,2,3,5,5,11.25,20,46.66666667,77.91666667,3500,8
2908,2908,C2909,35,12,13,10,7,0,5,12,0,0,3,5,6,-3.428571429,20,20,36.57142857,1500,14
2909,2909,C2910,35,29,3,3,29,0,0,28,1,0,14,25,27,14,20,20.68965517,54.68965517,2500,10
2910,2910,C2911,24,6,0,18,4,1,1,1,4,1,4,6,6,-2.5,18.33333333,40,55.83333333,2500,10
2911,2911,C2912,27,6,2,19,1,5,0,2,2,2,3,6,6,-4.074074074,11.66666667,40,47.59259259,2000,12
2912,2912,C2913,16,9,6,1,8,0,1,7,1,1,9,9,9,3.125,20,26.66666667,49.79166667,2000,12
2913,2913,C2914,9,0,4,5,0,0,0,0,0,0,0,0,0,-14.44444444,0,26.66666667,12.22222222,500,14
2914,2914,C2915,8,3,0,5,0,2,1,2,0,1,1,1,3,1.25,13.33333333,33.33333333,47.91666667,2000,12
2915,2915,C2916,32,29,1,2,5,13,11,28,0,1,12,20,28,16.875,15.51724138,21.37931034,53.77155172,2500,10
2916,2916,C2917,26,0,2,24,0,0,0,0,0,0,0,0,0,-10.76923077,0,21.37931034,10.61007958,500,14
2917,2917,C2918,4,3,0,1,3,0,0,0,1,2,3,3,3,12.5,20,53.33333333,85.83333333,4000,8
2918,2918,C2919,3,1,1,1,1,0,0,1,0,0,0,0,0,-3.333333333,20,20,36.66666667,1500,14
2919,2919,C2920,9,6,2,1,1,1,4,5,1,0,3,5,6,7.777777778,18.33333333,23.33333333,49.44444444,2000,12
2920,2920,C2921,31,24,0,7,22,0,2,6,12,6,9,21,21,13.22580645,20,40,73.22580645,3500,8
2921,2921,C2922,6,5,0,1,2,3,0,0,5,0,2,4,4,15,14,40,69,3000,8
2922,2922,C2923,28,11,8,9,7,1,3,1,2,8,6,11,11,-1.071428571,19.09090909,52.72727273,70.74675325,3500,8
2923,2923,C2924,31,8,6,17,1,3,4,4,3,1,8,8,8,-4.193548387,16.25,32.5,44.55645161,2000,14
2924,2924,C2925,47,43,1,3,37,3,3,27,2,14,41,42,43,17.23404255,19.30232558,33.95348837,70.48985651,3500,8
2925,2925,C2926,10,2,3,5,2,0,0,0,1,1,0,2,2,-7,20,50,63,3000,8
2926,2926,C2927,27,5,20,2,3,0,2,0,1,4,0,0,1,-11.85185185,20,56,64.14814815,3000,8
2927,2927,C2928,16,2,6,8,0,2,0,2,0,0,0,2,2,-10,10,20,20,1000,14
2928,2928,C2929,32,22,7,3,16,3,3,5,5,12,7,16,22,8.4375,18.63636364,46.36363636,73.4375,3500,8
2929,2929,C2930,38,30,0,8,30,0,0,0,28,2,27,30,30,13.68421053,20,41.33333333,75.01754386,3500,8
2930,2930,C2931,30,22,1,7,1,5,16,18,0,4,3,20,21,11.66666667,17.72727273,27.27272727,56.66666667,2500,10
2931,2931,C2932,5,3,0,2,2,0,1,1,2,0,3,3,3,8,20,33.33333333,61.33333333,3000,8
2932,2932,C2933,28,2,7,19,0,1,1,1,1,0,2,2,2,-10.35714286,15,30,34.64285714,1500,14
2933,2933,C2934,12,1,7,4,1,0,0,0,1,0,0,1,1,-13.33333333,20,40,46.66666667,2000,14
2934,2934,C2935,1,0,0,1,0,0,0,0,0,0,0,0,0,-10,0,40,30,1500,14
2935,2935,C2936,10,2,6,2,2,0,0,2,0,0,1,1,1,-10,20,20,30,1500,14
2936,2936,C2937,24,3,15,6,3,0,0,3,0,0,0,1,2,-12.5,20,20,27.5,1000,14
2937,2937,C2938,43,39,3,1,35,2,2,31,8,0,33,33,33,16.51162791,19.48717949,24.1025641,60.1013715,3000,8
2938,2938,C2939,35,3,28,4,1,0,2,3,0,0,0,2,2,-15.42857143,20,20,24.57142857,1000,14
2939,2939,C2940,24,3,11,10,3,0,0,2,0,1,2,3,3,-10.83333333,20,33.33333333,42.5,2000,14
2940,2940,C2941,21,4,7,10,4,0,0,4,0,0,1,1,4,-7.619047619,20,20,32.38095238,1500,14
2941,2941,C2942,12,3,4,5,2,0,1,3,0,0,1,3,3,-5.833333333,20,20,34.16666667,1500,14
2942,2942,C2943,44,24,3,17,19,5,0,21,0,3,18,24,24,5.681818182,17.91666667,25,48.59848485,2000,12
2943,2943,C2944,30,7,15,8,4,1,2,0,3,4,2,4,4,-8,18.57142857,51.42857143,62,3000,8
2944,2944,C2945,38,20,3,15,19,0,1,5,15,0,16,17,17,5,20,35,60,3000,8
2945,2945,C2946,32,16,2,14,8,4,4,10,4,2,4,9,14,4.375,17.5,30,51.875,2500,12
2946,2946,C2947,20,16,1,3,12,1,3,13,0,3,15,16,16,13.5,19.375,27.5,60.375,3000,8
2947,2947,C2948,8,3,3,2,1,0,2,3,0,0,0,0,2,-2.5,20,20,37.5,1500,14
2948,2948,C2949,8,1,6,1,1,0,0,0,0,1,0,0,0,-13.75,20,60,66.25,3000,8
2949,2949,C2950,35,3,14,18,2,1,0,3,0,0,0,0,0,-11.42857143,16.66666667,20,25.23809524,1000,14
2950,2950,C2951,43,18,21,4,18,0,0,16,2,0,7,9,10,-2.325581395,20,22.22222222,39.89664083,1500,14
2951,2951,C2952,16,9,5,2,1,0,8,8,1,0,5,9,9,3.75,20,22.22222222,45.97222222,2000,14
2952,2952,C2953,27,21,4,2,9,11,1,11,6,4,0,18,18,11.85185185,14.76190476,33.33333333,59.94708995,2500,8
2953,2953,C2954,39,34,2,3,25,7,2,18,12,4,0,12,19,15.64102564,17.94117647,31.76470588,65.34690799,3000,8
2954,2954,C2955,27,14,6,7,0,9,5,13,0,1,7,13,13,3.333333333,13.57142857,22.85714286,39.76190476,1500,14
2955,2955,C2956,26,17,4,5,5,7,5,15,2,0,10,15,16,8.076923077,15.88235294,22.35294118,46.31221719,2000,14
2956,2956,C2957,24,19,4,1,4,5,10,19,0,0,8,8,8,12.08333333,17.36842105,20,49.45175439,2000,12
2957,2957,C2958,3,0,1,2,0,0,0,0,0,0,0,0,0,-13.33333333,0,20,6.666666667,0,14
2958,2958,C2959,10,0,8,2,0,0,0,0,0,0,0,0,0,-18,0,20,2,0,14
2959,2959,C2960,46,38,2,6,30,7,1,17,3,18,7,20,25,14.34782609,18.15789474,40.52631579,73.03203661,3500,8
2960,2960,C2961,32,12,8,12,12,0,0,5,1,6,8,11,12,-1.25,20,41.66666667,60.41666667,3000,8
2961,2961,C2962,43,0,4,39,0,0,0,0,0,0,0,0,0,-10.93023256,0,41.66666667,30.73643411,1500,14
2962,2962,C2963,49,36,9,4,25,4,7,19,7,10,34,34,35,10.20408163,18.88888889,35,64.09297052,3000,8
2963,2963,C2964,28,5,20,3,5,0,0,1,1,3,0,5,5,-11.78571429,20,48,56.21428571,2500,10
2964,2964,C2965,38,6,26,6,4,1,1,3,1,2,3,4,5,-12.10526316,18.33333333,36.66666667,42.89473684,2000,14
2965,2965,C2966,8,4,1,3,1,1,2,3,1,0,4,4,4,3.75,17.5,25,46.25,2000,14
2966,2966,C2967,10,5,3,2,4,0,1,4,0,1,5,5,5,2,20,28,50,2500,12
2967,2967,C2968,24,23,0,1,22,0,1,6,5,12,22,23,23,18.75,20,45.2173913,83.9673913,4000,8
2968,2968,C2969,8,5,0,3,5,0,0,3,0,2,2,5,5,8.75,20,36,64.75,3000,8
2969,2969,C2970,32,26,5,1,10,10,6,8,16,2,16,17,21,12.8125,16.15384615,35.38461538,64.35096154,3000,8
2970,2970,C2971,17,1,13,3,0,0,1,0,1,0,0,1,1,-15.88235294,20,40,44.11764706,2000,14
2971,2971,C2972,2,1,0,1,1,0,0,1,0,0,1,1,1,5,20,20,45,2000,14
2972,2972,C2973,32,12,7,13,2,0,10,8,1,3,0,3,5,-0.9375,20,31.66666667,50.72916667,2500,12
2973,2973,C2974,21,8,7,6,5,3,0,2,5,1,8,8,8,-1.904761905,16.25,37.5,51.8452381,2500,12
2974,2974,C2975,16,14,1,1,2,6,6,2,4,8,9,13,13,15.625,15.71428571,48.57142857,79.91071429,3500,8
2975,2975,C2976,39,26,7,6,13,12,1,11,0,15,0,4,21,8.205128205,15.38461538,43.07692308,66.66666667,3000,8
2976,2976,C2977,48,0,24,24,0,0,0,0,0,0,0,0,0,-15,0,43.07692308,28.07692308,1000,14
2977,2977,C2978,16,7,6,3,0,2,5,4,2,1,5,6,6,-0.625,17.14285714,31.42857143,47.94642857,2000,12
2978,2978,C2979,31,26,1,4,10,16,0,17,9,0,19,26,26,14.83870968,13.84615385,26.92307692,55.60794045,2500,10
2979,2979,C2980,44,28,9,7,14,0,14,20,1,7,8,27,28,7.045454545,20,30.71428571,57.75974026,2500,8
2980,2980,C2981,10,1,3,6,0,1,0,0,1,0,1,1,1,-10,10,40,40,2000,14
2981,2981,C2982,10,3,4,3,2,0,1,0,0,3,3,3,3,-5,20,60,75,3500,8
2982,2982,C2983,33,25,6,2,6,8,11,6,7,12,16,19,21,10.90909091,16.8,44.8,72.50909091,3500,8
2983,2983,C2984,29,7,1,21,0,1,6,5,2,0,3,7,7,-3.103448276,18.57142857,25.71428571,41.18226601,2000,14
2984,2984,C2985,6,3,2,1,1,2,0,2,1,0,2,3,3,1.666666667,13.33333333,26.66666667,41.66666667,2000,14
2985,2985,C2986,32,20,3,9,17,3,0,4,5,11,17,18,20,7.8125,18.5,47,73.3125,3500,8
2986,2986,C2987,48,46,1,1,29,4,13,19,16,11,13,23,38,18.54166667,19.13043478,36.52173913,74.19384058,3500,8
2987,2987,C2988,40,18,14,8,15,2,1,5,11,2,9,9,13,0,18.88888889,36.66666667,55.55555556,2500,10
2988,2988,C2989,25,2,18,5,1,1,0,1,1,0,1,2,2,-14.8,15,30,30.2,1500,14
2989,2989,C2990,39,6,24,9,0,5,1,1,2,3,0,2,3,-11.53846154,11.66666667,46.66666667,46.79487179,2000,14
2990,2990,C2991,21,7,2,12,3,0,4,1,6,0,4,7,7,-0.952380952,20,37.14285714,56.19047619,2500,10
2991,2991,C2992,26,9,12,5,3,0,6,1,3,5,8,8,9,-4.230769231,20,48.88888889,64.65811966,3000,8
2992,2992,C2993,22,11,9,2,9,0,2,9,2,0,5,8,11,0.909090909,20,23.63636364,44.54545455,2000,14
2993,2993,C2994,12,10,1,1,0,6,4,8,1,1,0,4,4,14.16666667,14,26,54.16666667,2500,10
2994,2994,C2995,44,37,4,3,18,8,11,0,25,12,25,29,35,14.31818182,17.83783784,46.48648649,78.64250614,3500,8
2995,2995,C2996,35,25,0,10,10,13,2,11,0,14,9,23,24,11.42857143,14.8,42.4,68.62857143,3000,8
2996,2996,C2997,9,2,5,2,1,0,1,0,0,2,0,2,2,-8.888888889,20,60,71.11111111,3500,8
2997,2997,C2998,36,10,1,25,8,1,1,5,3,2,7,10,10,-1.944444444,19,34,51.05555556,2500,12
2998,2998,C2999,39,38,0,1,16,7,15,14,20,4,17,20,21,19.23076923,18.15789474,34.73684211,72.12550607,3500,8
2999,2999,C3000,46,39,2,5,5,20,14,2,10,27,28,31,39,15,14.87179487,52.82051282,82.69230769,4000,8
3000,3000,C3001,17,5,9,3,0,1,4,4,1,0,5,5,5,-6.470588235,18,24,35.52941176,1500,14
3001,3001,C3002,35,25,8,2,4,0,21,21,2,2,8,22,23,9.142857143,20,24.8,53.94285714,2500,10
3002,3002,C3003,26,16,8,2,7,6,3,14,1,1,12,16,16,5.384615385,16.25,23.75,45.38461538,2000,14
3003,3003,C3004,48,18,16,14,15,0,3,6,12,0,10,11,18,-2.083333333,20,33.33333333,51.25,2500,12
3004,3004,C3005,6,4,0,2,3,1,0,3,1,0,1,3,4,10,17.5,25,52.5,2500,10
3005,3005,C3006,17,16,0,1,7,0,9,9,1,6,1,13,14,18.23529412,20,36.25,74.48529412,3500,8
3006,3006,C3007,29,27,1,1,17,9,1,7,0,20,26,27,27,17.5862069,16.66666667,49.62962963,83.88250319,4000,8
3007,3007,C3008,27,10,9,8,10,0,0,5,4,1,3,7,8,-2.222222222,20,32,49.77777778,2000,12
3008,3008,C3009,29,15,3,11,3,3,9,11,0,4,3,7,11,4.482758621,18,30.66666667,53.14942529,2500,10
3009,3009,C3010,32,25,2,5,11,3,11,3,17,5,12,14,25,12.8125,18.8,41.6,73.2125,3500,8
3010,3010,C3011,4,2,1,1,0,0,2,1,0,1,2,2,2,2.5,20,40,62.5,3000,8
3011,3011,C3012,32,8,15,9,2,5,1,8,0,0,5,5,7,-7.1875,13.75,20,26.5625,1000,14
3012,3012,C3013,20,13,0,7,5,2,6,0,0,13,3,13,13,9.5,18.46153846,60,87.96153846,4000,8
3013,3013,C3014,47,0,19,28,0,0,0,0,0,0,0,0,0,-14.04255319,0,60,45.95744681,2000,14
3014,3014,C3015,32,15,5,12,0,12,3,11,1,3,13,13,13,2.5,12,29.33333333,43.83333333,2000,14
3015,3015,C3016,28,17,4,7,14,0,3,8,8,1,9,14,16,6.785714286,20,31.76470588,58.55042017,2500,8
3016,3016,C3017,21,4,7,10,3,1,0,2,2,0,4,4,4,-7.619047619,17.5,30,39.88095238,1500,14
3017,3017,C3018,43,35,7,1,14,8,13,27,2,6,24,24,24,12.79069767,17.71428571,28,58.50498339,2500,8
3018,3018,C3019,48,34,7,7,0,32,2,32,2,0,6,8,27,9.791666667,10.58823529,21.17647059,41.55637255,2000,14
3019,3019,C3020,21,9,11,1,8,1,0,0,9,0,6,8,9,-2.380952381,18.88888889,40,56.50793651,2500,10
3020,3020,C3021,35,5,21,9,4,1,0,2,1,2,0,0,4,-11.71428571,18,40,46.28571429,2000,14
3021,3021,C3022,45,8,11,26,8,0,0,4,1,3,6,7,8,-7.111111111,20,37.5,50.38888889,2500,12
3022,3022,C3023,24,18,5,1,6,4,8,3,0,15,18,18,18,10.41666667,17.77777778,53.33333333,81.52777778,4000,8
3023,3023,C3024,5,0,2,3,0,0,0,0,0,0,0,0,0,-14,0,53.33333333,39.33333333,1500,14
3024,3024,C3025,41,29,3,9,15,3,11,5,16,8,20,23,24,10.48780488,18.96551724,42.06896552,71.52228764,3500,8
3025,3025,C3026,6,1,0,5,0,1,0,1,0,0,1,1,1,-5,10,20,25,1000,14
3026,3026,C3027,30,16,0,14,14,2,0,3,4,9,15,15,16,6,18.75,47.5,72.25,3500,8
3027,3027,C3028,47,25,17,5,15,8,2,24,1,0,4,13,24,2.340425532,16.8,20.8,39.94042553,1500,14
3028,3028,C3029,1,0,0,1,0,0,0,0,0,0,0,0,0,-10,0,20.8,10.8,500,14
3029,3029,C3030,44,42,0,2,37,5,0,40,1,1,39,40,41,18.63636364,18.80952381,21.42857143,58.87445887,2500,8
3030,3030,C3031,27,7,10,10,7,0,0,5,0,2,2,5,5,-5.925925926,20,31.42857143,45.5026455,2000,14
3031,3031,C3032,33,16,14,3,12,2,2,8,0,8,7,16,16,0.303030303,18.75,40,59.0530303,2500,8
3032,3032,C3033,44,5,1,38,3,1,1,2,3,0,4,4,4,-6.818181818,18,32,43.18181818,2000,14
3033,3033,C3034,12,0,4,8,0,0,0,0,0,0,0,0,0,-13.33333333,0,32,18.66666667,500,14
3034,3034,C3035,12,3,3,6,3,0,0,0,0,3,2,2,2,-5,20,60,75,3500,8
3035,3035,C3036,1,0,0,1,0,0,0,0,0,0,0,0,0,-10,0,60,50,2500,12
3036,3036,C3037,44,23,11,10,11,5,7,16,0,7,23,23,23,3.181818182,17.82608696,32.17391304,53.18181818,2500,10
3037,3037,C3038,35,2,30,3,2,0,0,0,0,2,2,2,2,-16.85714286,20,60,63.14285714,3000,8
3038,3038,C3039,27,25,1,1,12,6,7,18,0,7,18,20,24,17.40740741,17.6,31.2,66.20740741,3000,8
3039,3039,C3040,26,14,9,3,11,1,2,14,0,0,8,9,10,2.692307692,19.28571429,20,41.97802198,2000,14
3040,3040,C3041,20,5,10,5,3,0,2,0,4,1,1,2,2,-7.5,20,44,56.5,2500,10
3041,3041,C3042,21,13,5,3,13,0,0,10,3,0,9,11,12,6.19047619,20,24.61538462,50.80586081,2500,12
3042,3042,C3043,16,5,8,3,1,4,0,0,1,4,3,4,5,-5.625,12,56,62.375,3000,8
3043,3043,C3044,47,1,44,2,1,0,0,1,0,0,1,1,1,-18.72340426,20,20,21.27659574,1000,14
3044,3044,C3045,3,0,1,2,0,0,0,0,0,0,0,0,0,-13.33333333,0,20,6.666666667,0,14
3045,3045,C3046,40,35,2,3,6,27,2,20,15,0,24,29,35,15.75,12.28571429,28.57142857,56.60714286,2500,10
3046,3046,C3047,31,13,17,1,1,10,2,3,3,7,3,11,11,-2.903225806,12.30769231,46.15384615,55.55831266,2500,10
3047,3047,C3048,34,10,0,24,1,8,1,6,1,3,5,6,10,-1.176470588,12,34,44.82352941,2000,14
3048,3048,C3049,26,22,2,2,5,15,2,9,2,11,15,17,17,14.61538462,13.18181818,41.81818182,69.61538462,3000,8
3049,3049,C3050,4,0,2,2,0,0,0,0,0,0,0,0,0,-15,0,41.81818182,26.81818182,1000,14
3050,3050,C3051,2,1,0,1,0,0,1,0,1,0,0,0,0,5,20,40,65,3000,8
3051,3051,C3052,4,3,0,1,3,0,0,3,0,0,0,3,3,12.5,20,20,52.5,2500,10
3052,3052,C3053,19,1,3,15,0,0,1,1,0,0,1,1,1,-10,20,20,30,1500,14
3053,3053,C3054,19,18,0,1,4,9,5,1,13,4,9,10,15,18.42105263,15,43.33333333,76.75438596,3500,8
3054,3054,C3055,32,0,28,4,0,0,0,0,0,0,0,0,0,-18.75,0,43.33333333,24.58333333,1000,14
3055,3055,C3056,26,25,0,1,23,1,1,24,1,0,1,25,25,18.84615385,19.6,20.8,59.24615385,2500,8
3056,3056,C3057,36,7,25,4,2,5,0,2,1,4,5,6,6,-11.11111111,12.85714286,45.71428571,47.46031746,2000,12
3057,3057,C3058,40,32,1,7,15,13,4,0,8,24,16,16,27,13.75,15.9375,55,84.6875,4000,8
3058,3058,C3059,4,2,1,1,1,1,0,1,1,0,0,2,2,2.5,15,30,47.5,2000,12
3059,3059,C3060,32,21,7,4,7,9,5,17,4,0,19,19,19,7.5,15.71428571,23.80952381,47.02380952,2000,14
3060,3060,C3061,30,11,14,5,10,1,0,3,6,2,4,7,7,-3.666666667,19.09090909,38.18181818,53.60606061,2500,10
3061,3061,C3062,17,14,0,3,11,1,2,9,0,5,1,9,14,14.70588235,19.28571429,34.28571429,68.27731092,3000,8
3062,3062,C3063,6,2,0,4,1,1,0,1,0,1,0,1,2,0,15,40,55,2500,10
3063,3063,C3064,39,1,25,13,0,0,1,1,0,0,1,1,1,-15.64102564,20,20,24.35897436,1000,14
3064,3064,C3065,34,3,17,14,1,2,0,1,1,1,3,3,3,-12.35294118,13.33333333,40,40.98039216,2000,14
